,node,category
1381,131175226,proukr
1382,131272764,dontcare
1383,131322022,proukr
1384,131394224,pax
1385,131541996,proukr
1386,131565473,proukr
1387,131881542,dontcare
1388,132183460,proukr
1389,132396393,proukr
1390,133277981,proukr
1391,133307813,proukr
1392,133349457,pax
1393,133397127,proukr
1394,133914833,dontcare
1395,134201231,proukr
1396,134253540,proukr
1397,134261467,pax
1398,134456538,pax
1399,134601375,pax
1400,134657548,proukr
1401,134917795,dontcare
1402,135024196,proukr
1403,135180047,proukr
1404,135568360,dontcare
1405,135621892,pax
1406,136128142,proukr
1407,136238340,proukr
1408,136565745,proukr
1409,136572095,prorus
1410,136733855,proukr
1411,137107076,pax
1412,137226032,proukr
1413,137377811,proukr
1414,137391077,proukr
1415,137395468,dontcare
1416,138101468,proukr
1417,138255365,proukr
1418,138730371,dontcare
1419,138890465,pax
1420,139060043,pax
1421,139080584,proukr
1422,139376186,dontcare
1423,139809227,pax
1424,139954853,proukr
1425,140030918,pax
1426,140529056,dontcare
1427,140618811,proukr
1428,140878115,proukr
1429,141468479,proukr
1430,141536934,proukr
1431,141630553,proukr
1432,142372099,proukr
1433,143005275,proukr
1434,143025338,proukr
1435,143089799,proukr
1436,143214528,proukr
1437,143225212,proukr
1438,143242728,proukr
1439,143814075,proukr
1440,144003355,pax
1441,144377653,proukr
1442,144402222,proukr
1443,144470738,proukr
1444,144564702,proukr
1445,144668938,pax
1446,144844152,proukr
1447,145459615,proukr
1448,145527799,proukr
1449,145619730,proukr
1450,145674303,pax
1451,145775205,dontcare
1452,145931260,proukr
1453,146152064,proukr
1454,146435956,proukr
1455,147215991,prorus
1456,147401660,pax
1457,147476990,proukr
1458,147657826,proukr
1459,147703284,proukr
1460,147723368,proukr
1461,147923302,dontcare
1462,148355483,prorus
1463,148604896,proukr
1464,148833683,proukr
1465,148934677,proukr
1466,149543566,proukr
1467,149763376,prorus
1468,149853812,dontcare
1469,150357611,pax
1470,150688295,proukr
1471,151207524,pax
1472,151574641,proukr
1473,151892078,proukr
1474,152174647,proukr
1475,152181438,proukr
1476,152327006,proukr
1477,152409595,proukr
1478,152606632,proukr
1479,152735017,pax
1480,152754784,proukr
1481,152784194,pax
1482,153177381,proukr
1483,153430121,proukr
1484,153583552,prorus
1485,153644884,proukr
1486,153957740,pax
1487,153962515,proukr
1488,153992051,prorus
1489,155036051,pax
1490,155277535,proukr
1491,155325990,pax
1492,155440328,proukr
1493,155678897,proukr
1494,155900566,proukr
1495,156504737,proukr
1496,156634211,proukr
1497,156656667,proukr
1498,156769684,proukr
1499,157291026,proukr
1500,157383853,proukr
1501,157469802,proukr
1502,158011765,proukr
1503,158799495,proukr
1504,159032038,proukr
1505,159297427,proukr
1506,160142930,proukr
1507,160226632,proukr
1508,160233617,dontcare
1509,160248519,proukr
1510,160500623,proukr
1511,160613203,dontcare
1512,160614411,pax
1513,160687331,proukr
1514,160841431,proukr
1515,161063168,pax
1516,161151263,proukr
1517,161536335,proukr
1518,162369733,dontcare
1519,162570828,proukr
1520,162593092,proukr
1521,163135330,pax
1522,163372983,pax
1523,163381770,proukr
1524,163704497,proukr
1525,163763296,proukr
1526,164258991,pax
1527,164286462,pax
1528,164466867,proukr
1529,164593620,proukr
1530,164671536,proukr
1531,164809920,proukr
1532,165147072,prorus
1533,165541410,prorus
1534,165784646,proukr
1535,165912246,dontcare
1536,166339467,proukr
1537,166643998,proukr
1538,166714138,pax
1539,167017165,proukr
1540,167360052,pax
1541,167379483,proukr
1542,167672249,pax
1543,167734177,pax
1544,167800385,proukr
1545,168686173,proukr
1546,168919083,proukr
1547,169089681,proukr
1548,169149697,proukr
1549,170290055,proukr
1550,171198826,proukr
1551,171700515,proukr
1552,171977969,proukr
1553,172559532,proukr
1554,173058421,pax
1555,173431221,proukr
1556,174098184,proukr
1557,174476012,proukr
1558,174765013,pax
1559,175096175,proukr
1560,175604092,pax
1561,176123698,proukr
1562,176352444,proukr
1563,176772171,proukr
1564,176852142,proukr
1565,176998126,proukr
1566,177157771,proukr
1567,177298843,proukr
1568,177636914,pax
1569,178252338,proukr
1570,178595022,proukr
1571,178643267,proukr
1572,178964209,proukr
1573,178978519,dontcare
1574,179336926,proukr
1575,179794260,proukr
1576,180237277,proukr
1577,180443064,dontcare
1578,180552598,proukr
1579,180838460,dontcare
1580,181228587,pax
1581,181601084,proukr
1582,181960091,proukr
1583,182074523,pax
1584,182304373,pax
1585,182808102,dontcare
1586,182835972,proukr
1587,183308183,proukr
1588,184020744,prorus
1589,184081588,proukr
1590,184562493,proukr
1591,184722128,proukr
1592,184738202,pax
1593,184739178,prorus
1594,185340947,proukr
1595,185368416,proukr
1596,185392797,proukr
1597,185580558,dontcare
1598,185683649,proukr
1599,186293728,pax
1600,186686208,proukr
1601,187384483,proukr
1602,187570151,proukr
1603,188043200,prorus
1604,188407039,pax
1605,188456691,dontcare
1606,188533027,proukr
1607,188708789,proukr
1608,189336597,pax
1609,189567916,proukr
1610,189868973,proukr
1611,189876960,proukr
1612,190000476,proukr
1613,190336882,proukr
1614,190387097,pax
1615,190480677,dontcare
1616,190747273,proukr
1617,190853335,proukr
1618,190874097,pax
1619,191203584,pax
1620,191389229,dontcare
1621,191418595,proukr
1622,191461705,proukr
1623,191869320,proukr
1624,192081928,proukr
1625,192555479,proukr
1626,192924235,pax
1627,193680125,proukr
1628,193981777,proukr
1629,194245999,proukr
1630,194293394,proukr
1631,194380905,proukr
1632,194618321,pax
1633,194679037,proukr
1634,194882198,proukr
1635,195047416,proukr
1636,195105803,proukr
1637,195124018,proukr
1638,195125789,proukr
1639,195288383,pax
1640,195553045,pax
1641,195610523,proukr
1642,195695799,proukr
1643,195748437,proukr
1644,195876127,proukr
1645,196607761,proukr
1646,196696540,proukr
1647,196751458,proukr
1648,198476237,proukr
1649,198955467,proukr
1650,199035222,proukr
1651,199201295,proukr
1652,199300363,proukr
1653,199351949,dontcare
1654,199528797,proukr
1655,200009698,proukr
1656,200080261,pax
1657,201167593,proukr
1658,201352472,dontcare
1659,201421240,proukr
1660,202097986,proukr
1661,202511135,proukr
1662,203006481,proukr
1663,203319921,proukr
1664,203615316,proukr
1665,203631536,proukr
1666,203652187,proukr
1667,203936631,proukr
1668,204534066,proukr
1669,205397578,proukr
1670,205419275,proukr
1671,205700679,pax
1672,206167750,proukr
1673,206276892,proukr
1674,206453133,proukr
1675,206529413,pax
1676,206560204,proukr
1677,206830178,dontcare
1678,207574996,proukr
1679,207657278,proukr
1680,208716048,proukr
1681,208805602,pax
1682,209233881,proukr
1683,209791256,proukr
1684,209992439,proukr
1685,210517351,proukr
1686,210535063,proukr
1687,210959043,dontcare
1688,210995742,proukr
1689,211234069,pax
1690,211634901,proukr
1691,211817274,proukr
1692,212276091,proukr
1693,212348394,pax
1694,212611550,proukr
1695,212842274,pax
1696,212949214,proukr
1697,213245607,dontcare
1698,213623906,proukr
1699,213801168,proukr
1700,214300876,pax
1701,214561368,proukr
1702,214760518,dontcare
1703,215026562,proukr
1704,215553525,proukr
1705,215698464,proukr
1706,215896862,pax
1707,216030263,proukr
1708,216272522,proukr
1709,216346234,proukr
1710,216385540,proukr
1711,216491891,proukr
1712,216767555,dontcare
1713,217000520,pax
1714,218370194,proukr
1715,218378463,proukr
1716,218653549,proukr
1717,219042977,proukr
1718,219477594,proukr
1719,219520718,prorus
1720,219613402,proukr
1721,220032094,proukr
1722,220251523,pax
1723,220556120,proukr
1724,220780313,proukr
1725,220843195,proukr
1726,220844663,proukr
1727,221296991,proukr
1728,221355278,proukr
1729,221395050,dontcare
1730,221403761,pax
1731,221502929,pax
1732,221517737,proukr
1733,221659273,dontcare
1734,221718444,proukr
1735,221722267,dontcare
1736,221890536,pax
1737,222117485,proukr
1738,222139456,proukr
1739,222207007,proukr
1740,222429748,proukr
1741,222537873,proukr
1742,222622810,proukr
1743,222753306,proukr
1744,223060209,pax
1745,223208546,pax
1746,223367395,proukr
1747,223424649,proukr
1748,223703401,proukr
1749,223919003,proukr
1750,223933964,proukr
1751,223984544,proukr
1752,224286721,prorus
1753,224427167,pax
1754,224588312,proukr
1755,225114071,pax
1756,225168835,dontcare
1757,225208152,proukr
1758,225326360,pax
1759,225497215,proukr
1760,225994728,proukr
1761,226512656,proukr
1762,226570959,pax
1763,226759450,proukr
1764,227473414,proukr
1765,227848569,proukr
1766,228030451,proukr
1767,228322366,proukr
1768,228378417,proukr
1769,228952001,pax
1770,229075545,proukr
1771,229289841,pax
1772,229518601,proukr
1773,229835502,dontcare
1774,229900964,proukr
1775,230905168,proukr
1776,232304820,proukr
1777,232619949,proukr
1778,232722042,pax
1779,232898700,proukr
1780,234074351,proukr
1781,234174966,proukr
1782,234360999,proukr
1783,234385192,proukr
1784,234898018,proukr
1785,235395935,dontcare
1786,235504085,proukr
1787,235653267,proukr
1788,235671034,proukr
1789,235684766,pax
1790,236055365,pax
1791,236093569,proukr
1792,236167025,proukr
1793,236216989,proukr
1794,236302759,pax
1795,236412129,proukr
1796,236629733,pax
1797,236639474,proukr
1798,236850385,prorus
1799,236940244,proukr
1800,236959191,proukr
1801,237035764,proukr
1802,237045706,proukr
1803,238165156,proukr
1804,238351556,proukr
1805,238364044,proukr
1806,238503957,pax
1807,238589520,proukr
1808,238640554,proukr
1809,238699096,proukr
1810,238711743,pax
1811,239388228,pax
1812,239568533,pax
1813,239964092,proukr
1814,240245718,proukr
1815,240589389,proukr
1816,240697075,proukr
1817,240866456,proukr
1818,240991963,proukr
1819,241126871,proukr
1820,241310768,proukr
1821,241357581,proukr
1822,241389043,proukr
1823,241502713,proukr
1824,241581504,proukr
1825,241932675,proukr
1826,242077736,dontcare
1827,242131602,proukr
1828,242133106,proukr
1829,242341151,proukr
1830,242428987,pax
1831,242626741,proukr
1832,242827254,proukr
1833,242849343,proukr
1834,242893061,proukr
1835,242904651,proukr
1836,242997845,proukr
1837,243180009,prorus
1838,243312931,proukr
1839,243745096,proukr
1840,243839975,pax
1841,244020184,proukr
1842,244149902,proukr
1843,244157780,proukr
1844,244279318,proukr
1845,244390024,proukr
1846,244813279,proukr
1847,244888698,proukr
1848,244933292,proukr
1849,245074436,proukr
1850,245163462,proukr
1851,245206604,proukr
1852,245215338,proukr
1853,245328223,proukr
1854,245784962,pax
1855,245960120,proukr
1856,245983129,proukr
1857,246112349,proukr
1858,246214474,pax
1859,246605225,proukr
1860,246911714,dontcare
1861,247005826,proukr
1862,247012981,pax
1863,247055249,proukr
1864,247111503,dontcare
1865,247487559,pax
1866,247495419,proukr
1867,247720567,proukr
1868,247744426,pax
1869,247803955,proukr
1870,247838386,proukr
1871,247947877,dontcare
1872,248270819,pax
1873,248405844,proukr
1874,248676615,proukr
1875,248705110,pax
1876,248787545,proukr
1877,248825254,pax
1878,249342262,proukr
1879,249457691,proukr
1880,249662454,proukr
1881,249682191,proukr
1882,249739297,proukr
1883,249767909,pax
1884,249900812,proukr
1885,250030126,proukr
1886,250231637,proukr
1887,250334693,proukr
1888,250847869,dontcare
1889,251068809,proukr
1890,251266131,pax
1891,251825970,proukr
1892,252274437,proukr
1893,252287213,pax
1894,252338597,proukr
1895,252553444,proukr
1896,252641013,proukr
1897,252909381,proukr
1898,253006422,proukr
1899,253405600,pax
1900,253483318,pax
1901,254131409,proukr
1902,254152377,proukr
1903,254391475,pax
1904,254565033,proukr
1905,254611507,proukr
1906,254753216,proukr
1907,254782044,pax
1908,255007697,proukr
1909,255730745,proukr
1910,255988433,proukr
1911,256030718,proukr
1912,256126870,proukr
1913,256487198,proukr
1914,256657961,proukr
1915,256915287,pax
1916,257136653,proukr
1917,257161361,pax
1918,257268909,proukr
1919,257599859,pax
1920,257747854,proukr
1921,257892686,pax
1922,258014146,proukr
1923,258365544,prorus
1924,258741909,proukr
1925,259118891,proukr
1926,259269365,proukr
1927,259326782,pax
1928,259500240,pax
1929,259510473,pax
1930,259543335,proukr
1931,260090357,pax
1932,260237762,proukr
1933,260238374,pax
1934,260330914,proukr
1935,260511975,proukr
1936,260642484,pax
1937,260801521,proukr
1938,260936473,prorus
1939,261134811,proukr
1940,261234464,proukr
1941,261359544,proukr
1942,261422694,proukr
1943,261509642,proukr
1944,261786049,proukr
1945,261822025,prorus
1946,261863668,proukr
1947,262083121,proukr
1948,262258254,pax
1949,262267551,prorus
1950,262302919,proukr
1951,262949712,proukr
1952,263328671,proukr
1953,263338731,proukr
1954,263340351,dontcare
1955,263504949,dontcare
1956,264017290,proukr
1957,264104807,proukr
1958,264334649,proukr
1959,264337516,proukr
1960,264392955,pax
1961,264451340,proukr
1962,264554098,proukr
1963,264780057,proukr
1964,264927909,dontcare
1965,265108546,proukr
1966,265214852,proukr
1967,265406354,proukr
1968,265461503,dontcare
1969,265627929,proukr
1970,265987858,proukr
1971,266076415,proukr
1972,266090930,proukr
1973,266165718,proukr
1974,266288746,proukr
1975,266558858,pax
1976,267045979,proukr
1977,268276392,proukr
1978,268380674,proukr
1979,268561657,proukr
1980,268854656,proukr
1981,268891198,proukr
1982,268900542,proukr
1983,268967465,proukr
1984,269046333,proukr
1985,269473257,proukr
1986,269793965,proukr
1987,269997632,pax
1988,270921976,proukr
1989,271054486,proukr
1990,271075882,pax
1991,272112035,dontcare
1992,272152883,proukr
1993,272196949,proukr
1994,272322060,pax
1995,272505552,proukr
1996,272766130,proukr
1997,272950977,proukr
1998,273139000,proukr
1999,273679752,proukr
2000,274275764,dontcare
2001,274369575,proukr
2002,274527974,pax
2003,275365185,pax
2004,275619035,proukr
2005,275714700,pax
2006,276093811,pax
2007,276442577,pax
2008,276589659,proukr
2009,276695591,proukr
2010,276948267,proukr
2011,277049262,proukr
2012,277143694,dontcare
2013,277537626,proukr
2014,278103259,proukr
2015,278343420,pax
2016,278603601,proukr
2017,278862517,proukr
2018,278889835,proukr
2019,278893199,pax
2020,278966852,proukr
2021,279337502,proukr
2022,279644750,pax
2023,279717589,proukr
2024,280046145,proukr
2025,280055031,proukr
2026,280064371,proukr
2027,280172113,proukr
2028,280624477,proukr
2029,281099570,proukr
2030,281166301,proukr
2031,281216786,pax
2032,281376020,prorus
2033,281774621,proukr
2034,281826197,pax
2035,281896592,proukr
2036,282076470,proukr
2037,282642450,proukr
2038,282914879,proukr
2039,283032385,proukr
2040,283080534,proukr
2041,283287165,proukr
2042,283708433,proukr
2043,283748293,proukr
2044,284495692,proukr
2045,284740431,pax
2046,286243309,pax
2047,286924538,proukr
2048,287048062,prorus
2049,287329794,proukr
2050,287964285,proukr
2051,288151194,pax
2052,288402065,proukr
2053,288679810,proukr
2054,288945243,proukr
2055,289019369,proukr
2056,289375609,pax
2057,289402377,proukr
2058,290000051,proukr
2059,290362175,proukr
2060,290593287,proukr
2061,290980268,proukr
2062,291589629,proukr
2063,291780711,dontcare
2064,291827907,proukr
2065,291878014,proukr
2066,292061074,dontcare
2067,292298891,proukr
2068,292407186,pax
2069,292619181,pax
2070,293743535,proukr
2071,293953028,proukr
2072,293981380,proukr
2073,294027173,proukr
2074,294246161,pax
2075,294275050,proukr
2076,295168016,proukr
2077,295211634,pax
2078,295216001,proukr
2079,295645649,proukr
2080,295687056,dontcare
2081,295875160,proukr
2082,295898143,proukr
2083,295997589,proukr
2084,296188478,dontcare
2085,296435436,dontcare
2086,296486794,proukr
2087,296584187,proukr
2088,296774254,proukr
2089,297048264,proukr
2090,297437906,proukr
2091,297447292,proukr
2092,297813399,proukr
2093,297957648,proukr
2094,298289585,pax
2095,298328284,prorus
2096,298764851,proukr
2097,299183606,proukr
2098,299859524,proukr
2099,300222635,pax
2100,300390038,proukr
2101,300672198,pax
2102,301048344,pax
2103,301586517,proukr
2104,301795932,proukr
2105,302125568,proukr
2106,302209027,prorus
2107,302318073,proukr
2108,302606370,proukr
2109,302628183,pax
2110,302761773,pax
2111,302783968,proukr
2112,302820126,proukr
2113,303153745,pax
2114,303276309,proukr
2115,303324434,dontcare
2116,303643681,proukr
2117,304241213,dontcare
2118,304584585,proukr
2119,304628867,proukr
2120,305161115,proukr
2121,305429918,proukr
2122,305526924,proukr
2123,305661348,proukr
2124,305779818,prorus
2125,305806711,pax
2126,305960651,pax
2127,306189960,pax
2128,306318042,proukr
2129,306936570,pax
2130,307038329,proukr
2131,307112700,proukr
2132,307229492,pax
2133,308081961,proukr
2134,308183235,proukr
2135,308250112,pax
2136,308750887,pax
2137,308987972,proukr
2138,309106340,proukr
2139,309422920,proukr
2140,309536702,proukr
2141,309731621,proukr
2142,309908788,proukr
2143,310028318,proukr
2144,310183254,dontcare
2145,310241213,proukr
2146,310394988,proukr
2147,310981940,pax
2148,311314150,proukr
2149,311358169,proukr
2150,311443406,pax
2151,311482552,proukr
2152,311549242,dontcare
2153,311686388,dontcare
2154,311889009,proukr
2155,311914224,proukr
2156,312002806,pax
2157,312224660,pax
2158,312284005,proukr
2159,312512197,proukr
2160,312633500,pax
2161,312863470,proukr
2162,312961319,proukr
2163,312989952,proukr
2164,313580651,proukr
2165,313634941,proukr
2166,313847422,proukr
2167,314588400,proukr
2168,314697828,proukr
2169,314727834,proukr
2170,314808811,proukr
2171,314894442,proukr
2172,315180337,proukr
2173,315241221,pax
2174,315725108,proukr
2175,315741902,dontcare
2176,315785177,proukr
2177,315942970,proukr
2178,316529697,proukr
2179,316611284,pax
2180,316797199,proukr
2181,317062338,proukr
2182,317276813,pax
2183,317527173,proukr
2184,317724704,pax
2185,318023999,proukr
2186,318441988,proukr
2187,318706717,pax
2188,319139187,prorus
2189,319145029,prorus
2190,319619581,proukr
2191,320171449,pax
2192,320396126,proukr
2193,320926447,proukr
2194,321250500,prorus
2195,321481071,proukr
2196,321589716,pax
2197,322095351,proukr
2198,322302221,pax
