,source,target
1175,23930673,745743124102676480
1176,23930673,123102547
1177,23930673,3288147861
1178,23930673,701432497
1179,23930673,960803560014348288
1180,23930673,1392938610870079488
1181,23930673,1108409631334793216
1182,23930673,25065466
1183,23930673,725335733431590913
1184,23930673,165912246
1185,23930673,362611279
1186,23930673,1247902420895592450
1187,23937235,1045412502
1188,23996107,27493883
1189,24021806,27493883
1190,24056744,241581504
1191,24069742,1270133776748855304
1192,24182196,2202063265
1193,24196746,26443215
1194,24224086,1205226529455632385
1195,24227450,4018888580
1196,24235281,1270133776748855304
1197,24235281,468851612
1198,24237749,27493883
1199,24260706,4018888580
1200,24291857,27493883
1201,24296541,1969346438
1202,24346486,1358152121556873217
1203,24346486,127280796
1204,24346486,268561657
1205,24346486,1507279322
1206,24346486,346034975
1207,24346486,629879443
1208,24346486,1416899062939389958
1209,24346486,3313946418
1210,24403753,973018547306881024
1211,24403753,850148074831966209
1212,24403753,1453882755213783040
1213,24403753,1093990775585685507
1214,24403753,701264221653217281
1215,24403753,2906517367
1216,24403753,1061989359744925697
1217,24403753,2397194341
1218,24403753,748292639016034308
1219,24403753,1233802448889880576
1220,24403753,1244343789893844994
1221,24403753,873637773940359168
1222,24403753,215026562
1223,24403753,1158809814757191681
1224,24403753,1463521270079840265
1225,24403753,2826936709
1226,24403753,910004101240446976
1227,24403753,1020827055724814336
1228,24403753,280624477
1229,24403753,1414023157074305034
1230,24403753,812108833849868288
1231,24403753,428917289
1232,24403753,3435601349
1233,24403753,2978221714
1234,24403753,823583598661906432
1235,24403753,149763376
1236,24403753,1056984474712297472
1237,24403753,247005826
1238,24403753,1446955666673909762
1239,24403753,1179145089760845824
1240,24403753,835978597047271424
1241,24516826,700071853
1242,24606381,191389229
1243,24639503,964166442420703233
1244,24639503,311314150
1245,24735229,2401156465
1246,24745185,1205226529455632385
1247,24791810,920081160
1248,24802603,1354780456714174467
1249,24802603,27493883
1250,24802603,2301844336
1251,24866195,2616995078
1252,24867383,27493883
1253,24880295,2956836471
1254,24882986,27493883
1255,24912288,1270133776748855304
1256,24912288,816459680163753984
1257,24974998,1205226529455632385
1258,25113881,319619581
1259,25113881,790870659333259264
1260,25197788,27493883
1261,25210758,27493883
1262,25268373,492909670
1263,25323909,2956836471
1264,25353226,1402869817
1265,25398204,27493883
1266,25413947,27493883
1267,25470319,1205226529455632385
1268,25499975,27493883
1269,25520577,1499737837620576256
1270,25554266,1358152121556873217
1271,25571567,760694335356690432
1272,25661441,771850346
1273,25682196,27493883
1274,25706772,27493883
1275,25714189,1358152121556873217
1276,25735821,2956836471
1277,25764782,4018888580
1278,25781702,242904651
1279,25781702,917068828823212037
1280,25781702,392450467
1281,25781702,925017232996032513
1282,25781702,1402869817
1283,25785889,826226272418283520
1284,25816723,49175397
1285,25896141,2453069245
1286,25896141,884836951626534912
1287,26020832,27493883
1288,26071765,1170190346132828161
1289,26122014,2842034452
1290,26231140,27493883
1291,26261563,2956836471
1292,26261563,1426110037806694402
1293,26261563,1223684195257589760
1294,26284165,4018888580
1295,26335316,191389229
1296,26379026,27493883
1297,26443215,828127952059629570
1298,26443215,700482690353602560
1299,26443215,972945966914527234
1300,26443215,1209249079114383360
1301,26443215,822583656820699136
1302,26443215,3318032384
1303,26443215,996607035209928706
1304,26443215,817488870686101504
1305,26443215,255730745
1306,26443215,1254119592730988544
1307,26443215,1490901983787577346
1308,26443215,1514832626
1309,26443215,53199373
1310,26443215,771850346
1311,26443215,2876041031
1312,26443215,29973860
1313,26443215,815708250217840640
1314,26443215,1898398482
1315,26443215,1602535488
1316,26443215,330488403
1317,26443215,319139187
1318,26443215,776959799871303681
1319,26443215,809970499853828096
1320,26443215,999352028064198661
1321,26443215,627813945
1322,26443215,827253915179589633
1323,26443215,865677961919422464
1324,26443215,211234069
1325,26513017,2956836471
1326,26555873,1205226529455632385
1327,26613501,2301844336
1328,26673789,27493883
1329,26733146,1270133776748855304
1330,26748382,2956836471
1331,26901657,27493883
1332,26945850,1045412502
1333,26994187,27493883
1334,27052060,27493883
1335,27182393,1205226529455632385
1336,27189424,1447541603015528454
1337,27189424,1141886020281085953
1338,27271665,27493883
1339,27379130,955872714757197825
1340,27399921,745143590385377280
1341,27493883,1869779160
1342,27493883,1480991101876011009
1343,27493883,223060209
1344,27493883,1681616449
1345,27493883,1385593526
1346,27493883,1073218876375105536
1347,27493883,47733774
1348,27493883,1401104115380277249
1349,27493883,1261310209953234946
1350,27493883,882172393527160832
1351,27493883,1332741066219548675
1352,27493883,1358932203846000641
1353,27493883,1483992255560044546
1354,27493883,202511135
1355,27493883,872981963153395713
1356,27493883,1467998226599006210
1357,27493883,1444782987711860736
1358,27493883,2533290997
1359,27493883,825203708329861121
1360,27493883,720796507558035457
1361,27493883,242997845
1362,27493883,1041167624
1363,27493883,1267108451106185220
1364,27493883,1460796962366705668
1365,27493883,861927176
1366,27493883,587951840
1367,27493883,1037127493784952832
1368,27493883,1074417841753997312
1369,27493883,1315756796
1370,27493883,1087101120034549760
1371,27493883,756641899113349120
1372,27493883,1441917272952504325
1373,27493883,487752033
1374,27493883,1145125512450363402
1375,27493883,1488992183411777536
1376,27493883,241389043
1377,27493883,79794924
1378,27493883,1353772694236495873
1379,27493883,1355206938167029765
1380,27493883,815369540364304384
1381,27493883,245784962
1382,27493883,4476556580
1383,27493883,59266295
1384,27493883,1417952885518868486
1385,27493883,344164709
1386,27493883,833411654687809536
1387,27493883,269046333
1388,27493883,1496961699630522369
1389,27493883,974259030
1390,27493883,620604453
1391,27493883,800088066283085824
1392,27493883,927669970779103232
1393,27493883,297437906
1394,27493883,1000870773945446402
1395,27493883,793560323609460736
1396,27493883,889824170015641600
1397,27493883,58819354
1398,27493883,999647826517872641
1399,27493883,330157380
1400,27493883,3396454306
1401,27493883,2808044466
1402,27493883,779261426112180224
1403,27493883,1480664282820124677
1404,27493883,1126177125361274880
1405,27493883,1281974710880935936
1406,27493883,4183529480
1407,27493883,719763248975884288
1408,27493883,4571702295
1409,27493883,830120804767645696
1410,27493883,1070808277
1411,27493883,2886489263
1412,27493883,1148370784123064321
1413,27493883,2840403893
1414,27493883,872877195068354560
1415,27493883,45065461
1416,27493883,130081256
1417,27493883,1166854722281791488
1418,27493883,3971234893
1419,27493883,1298817790187630592
1420,27493883,779527519384981504
1421,27493883,1485471199891230720
1422,27493883,811740535
1423,27493883,1574282581
1424,27493883,3076989040
1425,27493883,1325418804235673601
1426,27493883,1467794202960572419
1427,27493883,1717454642
1428,27493883,800009496760303616
1429,27493883,3656113708
1430,27493883,1155559175872757760
1431,27493883,755187285939716096
1432,27493883,480900509
1433,27493883,1474044499475136515
1434,27493883,739298145373327361
1435,27493883,1042414484
1436,27493883,254611507
1437,27493883,4879703260
1438,27493883,3007636249
1439,27493883,1358587441758806021
1440,27493883,2677371627
1441,27493883,823706642420236293
1442,27493883,981593697082109952
1443,27493883,957048155014443008
1444,27493883,1292107325680095232
1445,27493883,119257994
1446,27493883,2958495973
1447,27493883,1489080240487997446
1448,27493883,741727160533016576
1449,27493883,633091000
1450,27493883,756124013454209024
1451,27493883,1271152140
1452,27493883,3385199859
1453,27493883,798369918244634624
1454,27493883,2368363112
1455,27493883,113669819
1456,27493883,1162779138740015104
1457,27493883,1452249282
1458,27493883,1050528603807584256
1459,27493883,248405844
1460,27493883,1271171775532015617
1461,27493883,4127856339
1462,27493883,3275032622
1463,27493883,1478976014810329088
1464,27493883,282642450
1465,27493883,1264278891125977095
1466,27493883,78444488
1467,27493883,354931071
1468,27493883,794925054
1469,27493883,822144538332499968
1470,27493883,2902340755
1471,27493883,1241323654660501505
1472,27493883,153177381
1473,27493883,608165419
1474,27493883,152181438
1475,27493883,1292975794763882496
1476,27493883,792398794059026435
1477,27493883,1218410485680263168
1478,27493883,2918643291
1479,27493883,1024657459984490496
1480,27493883,1472225658927554563
1481,27493883,1323566637455273989
1482,27493883,865718781594800130
1483,27493883,902667731786280960
1484,27493883,28830796
1485,27493883,1469246333534015489
1486,27493883,264451340
1487,27493883,843434629994635265
1488,27493883,247803955
1489,27493883,49169491
1490,27493883,1641158090
1491,27493883,58121578
1492,27493883,63793432
1493,27493883,885626677
1494,27493883,43439034
1495,27493883,276948267
1496,27493883,1228127892493815809
1497,27493883,1385420952
1498,27493883,80076133
1499,27493883,2582905646
1500,27493883,1202603063233728517
1501,27493883,835514948759453697
1502,27493883,1199553378
1503,27493883,1070450503262171136
1504,27493883,1492122917718663169
1505,27493883,708250102926852096
1506,27493883,2613090119
1507,27493883,1267180678531211265
1508,27493883,169149697
1509,27493883,27896225
1510,27493883,823381663505928192
1511,27493883,1196293014269902848
1512,27493883,4510644922
1513,27493883,354854607
1514,27493883,742491088619872256
1515,27493883,38177456
1516,27493883,28278888
1517,27493883,1054634872780787712
1518,27493883,1104404894
1519,27493883,312284005
1520,27493883,37270422
1521,27493883,1323008062559408128
1522,27493883,1231229549825970177
1523,27493883,1499216402389114883
1524,27493883,979501474169413632
1525,27493883,1348408265512607744
1526,27493883,850173122535751680
1527,27493883,1356492906090156033
1528,27493883,4123538056
1529,27493883,4182937577
1530,27493883,748350360373305344
1531,27493883,1459949289929678854
1532,27493883,1338511177232551937
1533,27493883,343797517
1534,27493883,2574904722
1535,27493883,838129184941600768
1536,27493883,1458160062594097159
1537,27493883,190874097
1538,27493883,1256340072384860160
1539,27493883,3069762388
1540,27493883,1329734230692204545
1541,27493883,1178022762411184128
1542,27493883,35225142
1543,27493883,407418136
1544,27493883,4901773498
1545,27493883,1356721307375833093
1546,27493883,1374289180705107968
1547,27493883,1492187303170633729
1548,27493883,2480083422
1549,27493883,328756439
1550,27493883,238640554
1551,27493883,356229790
1552,27493883,247487559
1553,27493883,949026103049445376
1554,27493883,970353551330471936
1555,27493883,826789302663258114
1556,27493883,2560710709
1557,27493883,1393322205874843651
1558,27493883,2830107348
1559,27493883,313634941
1560,27493883,940012489
1561,27493883,814222411042357248
1562,27493883,778720126308790273
1563,27493883,3082370998
1564,27493883,410276852
1565,27493883,43235064
1566,27493883,1082266421940445184
1567,27493883,1183825788724011009
1568,27493883,483677760
1569,27493883,1296932965134499840
1570,27493883,428548058
1571,27493883,1098752668649091072
1572,27493883,32768450
1573,27493883,3720075912
1574,27493883,379517721
1575,27493883,1302967232239202304
1576,27493883,799259312828850178
1577,27493883,1279876918897238016
1578,27493883,1424478534467158017
1579,27493883,3017901893
1580,27493883,1490598922158489600
1581,27493883,305960651
1582,27493883,936426634638376960
1583,27493883,2290352837
1584,27493883,1486780759918710791
1585,27493883,4827839651
1586,27493883,597041967
1587,27493883,994390154
1588,27493883,871451915078336512
1589,27493883,242849343
1590,27493883,312961319
1591,27493883,3505560323
1592,27493883,4826677880
1593,27493883,1317955513347428359
1594,27493883,317724704
1595,27493883,2575462577
1596,27493883,560817896
1597,27493883,385688415
1598,27493883,1863835734
1599,27493883,269793965
1600,27493883,797553658657378310
1601,27493883,767731717
1602,27493883,1355259482
1603,27493883,131175226
1604,27493883,59427578
1605,27493883,1683628344
1606,27493883,51196816
1607,27493883,33221250
1608,27493883,797250788825382912
1609,27493883,446802612
1610,27493883,1424519161980538881
1611,27493883,3085355441
1612,27493883,43345762
1613,27493883,810628088874684416
1614,27493883,28824105
1615,27493883,1302980909675810821
1616,27493883,1268034729141510145
1617,27493883,1081819903
1618,27493883,290593287
1619,27493883,421441397
1620,27493883,1492588059367383040
1621,27493883,48000357
1622,27493883,629460644
1623,27493883,2809133224
1624,27493883,4487948292
1625,27493883,1480567300243795972
1626,27493883,171700515
1627,27493883,357709338
1628,27493883,160613203
1629,27493883,1227378039119417345
1630,27493883,713839291210792960
1631,27493883,862106769862078464
1632,27493883,1347614873312751616
1633,27493883,965434762671415296
1634,27493883,4291563924
1635,27493883,1496995631621148682
1636,27493883,1155653922616463360
1637,27493883,189567916
